Date,Prefecture,Newly confirmed cases,1
2020/02/02,Gifu,13,1
2020/02/02,Shizuoka,13,1
2020/02/02,Aichi,13,1
2020/02/02,Mie,13,1
2020/02/02,Shiga,13,1
2020/02/02,Kyoto,13,1
2020/02/02,Osaka,13,1
2020/02/02,Hyogo,13,1
2020/02/02,Nara,13,1
2020/02/02,Wakayama,13,1
2020/02/02,Tottori,13,1
2020/02/02,Shimane,13,1
2020/02/02,Okayama,13,1
2020/02/02,Hiroshima,13,1
2020/02/02,Yamaguchi,13,1
2020/02/02,Tokushima,13,1
2020/02/02,Kagawa,13,1
2020/02/02,Ehime,13,1
2020/02/02,Kochi,13,1
2020/02/02,Fukuoka,13,1
2020/02/02,Saga,13,1
2020/02/02,Nagasaki,13,1
2020/02/02,Kumamoto,13,1
2020/02/02,Oita,13,1
2020/02/02,Miyazaki,13,1
2020/02/02,Kagoshima,13,1
2020/02/02,Okinawa,13,1
2020/02/03,ALL,13,1
2020/02/03,Hokkaido,13,1
2020/02/03,Aomori,13,1
2020/02/03,Iwate,13,1
2020/02/03,Miyagi,13,1
2020/02/03,Akita,13,1
2020/02/03,Yamagata,13,1
2020/02/03,Fukushima,13,1
2020/02/03,Ibaraki,13,1
2020/02/03,Tochigi,13,1
2020/02/03,Gunma,13,1
2020/02/03,Saitama,13,1
2020/02/03,Chiba,13,1
2020/02/03,Tokyo,13,1
2020/02/03,Kanagawa,13,1
2020/02/03,Niigata,13,1
2020/02/03,Toyama,13,1
2020/02/03,Ishikawa,13,1
2020/02/03,Fukui,13,1
2020/02/03,Yamanashi,13,1
2020/02/03,Nagano,13,1
2020/02/03,Gifu,13,1
2020/02/03,Shizuoka,13,1
2020/02/03,Aichi,13,1
2020/02/03,Mie,13,1
2020/02/03,Shiga,13,1
2020/02/03,Kyoto,13,1
2020/02/03,Osaka,13,1
2020/02/03,Hyogo,13,1
2020/02/03,Nara,13,1
2020/02/03,Wakayama,13,1
2020/02/03,Tottori,13,1
2020/02/03,Shimane,13,1
2020/02/03,Okayama,13,1
2020/02/03,Hiroshima,13,1
2020/02/03,Yamaguchi,13,1
2020/02/03,Tokushima,13,1
2020/02/03,Kagawa,13,1
2020/02/03,Ehime,13,1
2020/02/03,Kochi,13,1
2020/02/03,Fukuoka,13,1
2020/02/03,Saga,13,1
2020/02/03,Nagasaki,13,1
2020/02/03,Kumamoto,13,1
2020/02/03,Oita,13,1
2020/02/03,Miyazaki,13,1
2020/02/03,Kagoshima,13,1
2020/02/03,Okinawa,13,1
2020/02/04,ALL,13,1
2020/02/04,Hokkaido,13,1
2020/02/04,Aomori,13,1
2020/02/04,Iwate,13,1
2020/02/04,Miyagi,13,1
2020/02/04,Akita,13,1
2020/02/04,Yamagata,13,1
2020/02/04,Fukushima,13,1
2020/02/04,Ibaraki,13,1
2020/02/04,Tochigi,13,1
2020/02/04,Gunma,13,1
2020/02/04,Saitama,13,1
2020/02/04,Chiba,13,1
2020/02/04,Tokyo,13,1
2020/02/04,Kanagawa,13,1
2020/02/04,Niigata,13,1
2020/02/04,Toyama,13,1
2020/02/04,Ishikawa,13,1
2020/02/04,Fukui,13,1
2020/02/04,Yamanashi,13,1
2020/02/04,Nagano,13,1
2020/02/04,Gifu,13,1
2020/02/04,Shizuoka,13,1
2020/02/04,Aichi,13,1
2020/02/04,Mie,13,1
2020/02/04,Shiga,13,1
2020/02/04,Kyoto,13,1
2020/02/04,Osaka,13,1
2020/02/04,Hyogo,13,1
2020/02/04,Nara,13,1
2020/02/04,Wakayama,13,1
2020/02/04,Tottori,13,1
2020/02/04,Shimane,13,1
2020/02/04,Okayama,13,1
2020/02/04,Hiroshima,13,1
2020/02/04,Yamaguchi,13,1
2020/02/04,Tokushima,13,1
2020/02/04,Kagawa,13,1
2020/02/04,Ehime,13,1
2020/02/04,Kochi,13,1
2020/02/04,Fukuoka,13,1
2020/02/04,Saga,13,1
2020/02/04,Nagasaki,13,1
2020/02/04,Kumamoto,13,1
2020/02/04,Oita,13,1
2020/02/04,Miyazaki,13,1
2020/02/04,Kagoshima,13,1
2020/02/04,Okinawa,13,1
2020/02/05,ALL,13,1
2020/02/05,Hokkaido,13,1
2020/02/05,Aomori,13,1
2020/02/05,Iwate,13,1
2020/02/05,Miyagi,13,1
2020/02/05,Akita,13,1
2020/02/05,Yamagata,13,1
2020/02/05,Fukushima,13,1
2020/02/05,Ibaraki,13,1
2020/02/05,Tochigi,13,1
2020/02/05,Gunma,13,1
2020/02/05,Saitama,13,1
2020/02/05,Chiba,13,1
2020/02/05,Tokyo,13,1
2020/02/05,Kanagawa,13,1
2020/02/05,Niigata,13,1
2020/02/05,Toyama,13,1
2020/02/05,Ishikawa,13,1
2020/02/05,Fukui,13,1
2020/02/05,Yamanashi,13,1
2020/02/05,Nagano,13,1
2020/02/05,Gifu,13,1
2020/02/05,Shizuoka,13,1
2020/02/05,Aichi,13,1
2020/02/05,Mie,13,1
2020/02/05,Shiga,13,1
2020/02/05,Kyoto,13,1
2020/02/05,Osaka,13,1
2020/02/05,Hyogo,13,1
2020/02/05,Nara,13,1
2020/02/05,Wakayama,13,1
2020/02/05,Tottori,13,1
2020/02/05,Shimane,13,1
2020/02/05,Okayama,13,1
2020/02/05,Hiroshima,13,1
2020/02/05,Yamaguchi,13,1
2020/02/05,Tokushima,13,1
2020/02/05,Kagawa,13,1
2020/02/05,Ehime,13,1
2020/02/05,Kochi,13,1
2020/02/05,Fukuoka,13,1
2020/02/05,Saga,13,1
2020/02/05,Nagasaki,13,1
2020/02/05,Kumamoto,13,1
2020/02/05,Oita,13,1
2020/02/05,Miyazaki,13,1
2020/02/05,Kagoshima,13,1
2020/02/05,Okinawa,13,1
2020/02/06,ALL,13,1
2020/02/06,Hokkaido,13,1
2020/02/06,Aomori,13,1
2020/02/06,Iwate,13,1
2020/02/06,Miyagi,13,1
2020/02/06,Akita,13,1
2020/02/06,Yamagata,13,1
2020/02/06,Fukushima,13,1
2020/02/06,Ibaraki,13,1
2020/02/06,Tochigi,13,1
2020/02/06,Gunma,13,1
2020/02/06,Saitama,13,1
2020/02/06,Chiba,13,1
2020/02/06,Tokyo,13,1
2020/02/06,Kanagawa,13,1
2020/02/06,Niigata,13,1
2020/02/06,Toyama,13,1
2020/02/06,Ishikawa,13,1
2020/02/06,Fukui,13,1
2020/02/06,Yamanashi,13,1
2020/02/06,Nagano,13,1
2020/02/06,Gifu,13,1
2020/02/06,Shizuoka,13,1
2020/02/06,Aichi,13,1
2020/02/06,Mie,13,1
2020/02/06,Shiga,13,1
2020/02/06,Kyoto,13,1
2020/02/06,Osaka,13,1
2020/02/06,Hyogo,13,1
2020/02/06,Nara,13,1
2020/02/06,Wakayama,13,1
2020/02/06,Tottori,13,1
2020/02/06,Shimane,13,1
2020/02/06,Okayama,13,1
2020/02/06,Hiroshima,13,1
2020/02/06,Yamaguchi,13,1
2020/02/06,Tokushima,13,1
2020/02/06,Kagawa,13,1
2020/02/06,Ehime,13,1
2020/02/06,Kochi,13,1
2020/02/06,Fukuoka,13,1
2020/02/06,Saga,13,1
2020/02/06,Nagasaki,13,1
2020/02/06,Kumamoto,13,1
2020/02/06,Oita,13,1
2020/02/06,Miyazaki,13,1
2020/02/06,Kagoshima,13,1
2020/02/06,Okinawa,13,1
2020/02/07,ALL,13,1
2020/02/07,Hokkaido,13,1
2020/02/07,Aomori,13,1
2020/02/07,Iwate,13,1
2020/02/07,Miyagi,13,1
2020/02/07,Akita,13,1
2020/02/07,Yamagata,13,1
2020/02/07,Fukushima,13,1
2020/02/07,Ibaraki,13,1
2020/02/07,Tochigi,13,1
2020/02/07,Gunma,13,1
2020/02/07,Saitama,13,1
2020/02/07,Chiba,13,1
2020/02/07,Tokyo,13,1
2020/02/07,Kanagawa,13,1
2020/02/07,Niigata,13,1
2020/02/07,Toyama,13,1
2020/02/07,Ishikawa,13,1
2020/02/07,Fukui,13,1
2020/02/07,Yamanashi,13,1
2020/02/07,Nagano,13,1
2020/02/07,Gifu,13,1
2020/02/07,Shizuoka,13,1
2020/02/07,Aichi,13,1
2020/02/07,Mie,13,1
2020/02/07,Shiga,13,1
2020/02/07,Kyoto,13,1
2020/02/07,Osaka,13,1
2020/02/07,Hyogo,13,1
2020/02/07,Nara,13,1
2020/02/07,Wakayama,13,1
2020/02/07,Tottori,13,1
2020/02/07,Shimane,13,1
2020/02/07,Okayama,13,1
2020/02/07,Hiroshima,13,1
2020/02/07,Yamaguchi,13,1
2020/02/07,Tokushima,13,1
2020/02/07,Kagawa,13,1
2020/02/07,Ehime,13,1
2020/02/07,Kochi,13,1
2020/02/07,Fukuoka,13,1
2020/02/07,Saga,13,1
2020/02/07,Nagasaki,13,1
2020/02/07,Kumamoto,13,1
2020/02/07,Oita,13,1
2020/02/07,Miyazaki,13,1
2020/02/07,Kagoshima,13,1
2020/02/07,Okinawa,13,1
2020/02/08,ALL,13,1
2020/02/08,Hokkaido,13,1
2020/02/08,Aomori,13,1
2020/02/08,Iwate,13,1
2020/02/08,Miyagi,13,1
2020/02/08,Akita,13,1
2020/02/08,Yamagata,13,1
2020/02/08,Fukushima,13,1
2020/02/08,Ibaraki,13,1
2020/02/08,Tochigi,13,1
2020/02/08,Gunma,13,1
2020/02/08,Saitama,13,1
2020/02/08,Chiba,13,1
2020/02/08,Tokyo,13,1
2020/02/08,Kanagawa,13,1
2020/02/08,Niigata,13,1
2020/02/08,Toyama,13,1
2020/02/08,Ishikawa,13,1
2020/02/08,Fukui,13,1
2020/02/08,Yamanashi,13,1
2020/02/08,Nagano,13,1
2020/02/08,Gifu,13,1
2020/02/08,Shizuoka,13,1
2020/02/08,Aichi,13,1
2020/02/08,Mie,13,1
2020/02/08,Shiga,13,1
2020/02/08,Kyoto,13,1
2020/02/08,Osaka,13,1
2020/02/08,Hyogo,13,1
2020/02/08,Nara,13,1
2020/02/08,Wakayama,13,1
2020/02/08,Tottori,13,1
2020/02/08,Shimane,13,1
2020/02/08,Okayama,13,1
2020/02/08,Hiroshima,13,1
2020/02/08,Yamaguchi,13,1
2020/02/08,Tokushima,13,1
2020/02/08,Kagawa,13,1
2020/02/08,Ehime,13,1
2020/02/08,Kochi,13,1
2020/02/08,Fukuoka,13,1
2020/02/08,Saga,13,1
2020/02/08,Nagasaki,13,1
2020/02/08,Kumamoto,13,1
2020/02/08,Oita,13,1
2020/02/08,Miyazaki,13,1
2020/02/08,Kagoshima,13,1
2020/02/08,Okinawa,13,1
2020/02/09,ALL,13,1
2020/02/09,Hokkaido,13,1
2020/02/09,Aomori,13,1
2020/02/09,Iwate,13,1
2020/02/09,Miyagi,13,1
2020/02/09,Akita,13,1
2020/02/09,Yamagata,13,1
2020/02/09,Fukushima,13,1
2020/02/09,Ibaraki,13,1
2020/02/09,Tochigi,13,1
2020/02/09,Gunma,13,1
2020/02/09,Saitama,13,1
2020/02/09,Chiba,13,1
2020/02/09,Tokyo,13,1
2020/02/09,Kanagawa,13,1
2020/02/09,Niigata,13,1
2020/02/09,Toyama,13,1
2020/02/09,Ishikawa,13,1
2020/02/09,Fukui,13,1
2020/02/09,Yamanashi,13,1
2020/02/09,Nagano,13,1
2020/02/09,Gifu,13,1
2020/02/09,Shizuoka,13,1
2020/02/09,Aichi,13,1
2020/02/09,Mie,13,1
2020/02/09,Shiga,13,1
2020/02/09,Kyoto,13,1
2020/02/09,Osaka,13,1
2020/02/09,Hyogo,13,1
2020/02/09,Nara,13,1
2020/02/09,Wakayama,13,1
2020/02/09,Tottori,13,1
2020/02/09,Shimane,13,1
2020/02/09,Okayama,13,1
2020/02/09,Hiroshima,13,1
2020/02/09,Yamaguchi,13,1
2020/02/09,Tokushima,13,1
2020/02/09,Kagawa,13,1
2020/02/09,Ehime,13,1
2020/02/09,Kochi,13,1
2020/02/09,Fukuoka,13,1
2020/02/09,Saga,13,1
2020/02/09,Nagasaki,13,1
2020/02/09,Kumamoto,13,1
2020/02/09,Oita,13,1
2020/02/09,Miyazaki,13,1
2020/02/09,Kagoshima,13,1
2020/02/09,Okinawa,13,1
2020/02/10,ALL,13,1
2020/02/10,Hokkaido,13,1
2020/02/10,Aomori,13,1
2020/02/10,Iwate,13,1
2020/02/10,Miyagi,13,1
2020/02/10,Akita,13,1
2020/02/10,Yamagata,13,1
2020/02/10,Fukushima,13,1
2020/02/10,Ibaraki,13,1
2020/02/10,Tochigi,13,1
2020/02/10,Gunma,13,1
2020/02/10,Saitama,13,1
2020/02/10,Chiba,13,1
2020/02/10,Tokyo,13,1
2020/02/10,Kanagawa,13,1
2020/02/10,Niigata,13,1
2020/02/10,Toyama,13,1
2020/02/10,Ishikawa,13,1
2020/02/10,Fukui,13,1
2020/02/10,Yamanashi,13,1
2020/02/10,Nagano,13,1
2020/02/10,Gifu,13,1
2020/02/10,Shizuoka,13,1
2020/02/10,Aichi,13,1
2020/02/10,Mie,13,1
2020/02/10,Shiga,13,1
2020/02/10,Kyoto,13,1
2020/02/10,Osaka,13,1
2020/02/10,Hyogo,13,1
2020/02/10,Nara,13,1
2020/02/10,Wakayama,13,1
2020/02/10,Tottori,13,1
2020/02/10,Shimane,13,1
2020/02/10,Okayama,13,1
2020/02/10,Hiroshima,13,1
2020/02/10,Yamaguchi,13,1
2020/02/10,Tokushima,13,1
2020/02/10,Kagawa,13,1
2020/02/10,Ehime,13,1
2020/02/10,Kochi,13,1
2020/02/10,Fukuoka,13,1
2020/02/10,Saga,13,1
2020/02/10,Nagasaki,13,1
2020/02/10,Kumamoto,13,1
2020/02/10,Oita,13,1
2020/02/10,Miyazaki,13,1
2020/02/10,Kagoshima,13,1
2020/02/10,Okinawa,13,1
2020/02/11,ALL,13,1
2020/02/11,Hokkaido,13,1
2020/02/11,Aomori,13,1
2020/02/11,Iwate,13,1
2020/02/11,Miyagi,13,1
2020/02/11,Akita,13,1
2020/02/11,Yamagata,13,1
2020/02/11,Fukushima,13,1
2020/02/11,Ibaraki,13,1
2020/02/11,Tochigi,13,1
2020/02/11,Gunma,13,1
2020/02/11,Saitama,13,1
2020/02/11,Chiba,13,1
2020/02/11,Tokyo,13,1
2020/02/11,Kanagawa,13,1
2020/02/11,Niigata,13,1
2020/02/11,Toyama,13,1
2020/02/11,Ishikawa,13,1
2020/02/11,Fukui,13,1
2020/02/11,Yamanashi,13,1
2020/02/11,Nagano,13,1
2020/02/11,Gifu,13,1
2020/02/11,Shizuoka,13,1
2020/02/11,Aichi,13,1
2020/02/11,Mie,13,1
2020/02/11,Shiga,13,1
2020/02/11,Kyoto,13,1
2020/02/11,Osaka,13,1
2020/02/11,Hyogo,13,1
2020/02/11,Nara,13,1
2020/02/11,Wakayama,13,1
2020/02/11,Tottori,13,1
2020/02/11,Shimane,13,1
2020/02/11,Okayama,13,1
2020/02/11,Hiroshima,13,1
2020/02/11,Yamaguchi,13,1
2020/02/11,Tokushima,13,1
2020/02/11,Kagawa,13,1
2020/02/11,Ehime,13,1
2020/02/11,Kochi,13,1
2020/02/11,Fukuoka,13,1
2020/02/11,Saga,13,1
2020/02/11,Nagasaki,13,1
2020/02/11,Kumamoto,13,1
2020/02/11,Oita,13,1
2020/02/11,Miyazaki,13,1
2020/02/11,Kagoshima,13,1
2020/02/11,Okinawa,13,1
2020/02/12,ALL,13,1
2020/02/12,Hokkaido,13,1
2020/02/12,Aomori,13,1
2020/02/12,Iwate,13,1
2020/02/12,Miyagi,13,1
2020/02/12,Akita,13,1
2020/02/12,Yamagata,13,1
2020/02/12,Fukushima,13,1
2020/02/12,Ibaraki,13,1
2020/02/12,Tochigi,13,1
2020/02/12,Gunma,13,1
2020/02/12,Saitama,13,1
2020/02/12,Chiba,13,1
2020/02/12,Tokyo,13,1
2020/02/12,Kanagawa,13,1
2020/02/12,Niigata,13,1
2020/02/12,Toyama,13,1
2020/02/12,Ishikawa,13,1
2020/02/12,Fukui,13,1
2020/02/12,Yamanashi,13,1
2020/02/12,Nagano,13,1
2020/02/12,Gifu,13,1
2020/02/12,Shizuoka,13,1
2020/02/12,Aichi,13,1
2020/02/12,Mie,13,1
2020/02/12,Shiga,13,1
2020/02/12,Kyoto,13,1
2020/02/12,Osaka,13,1
2020/02/12,Hyogo,13,1
2020/02/12,Nara,13,1
2020/02/12,Wakayama,13,1
2020/02/12,Tottori,13,1
2020/02/12,Shimane,13,1
2020/02/12,Okayama,13,1
2020/02/12,Hiroshima,13,1
2020/02/12,Yamaguchi,13,1
2020/02/12,Tokushima,13,1
2020/02/12,Kagawa,13,1
2020/02/12,Ehime,13,1
2020/02/12,Kochi,13,1
2020/02/12,Fukuoka,13,1
2020/02/12,Saga,13,1
2020/02/12,Nagasaki,13,1
2020/02/12,Kumamoto,13,1
2020/02/12,Oita,13,1
2020/02/12,Miyazaki,13,1
2020/02/12,Kagoshima,13,1
2020/02/12,Okinawa,13,1
2020/02/13,ALL,13,1
2020/02/13,Hokkaido,13,1
2020/02/13,Aomori,13,1
2020/02/13,Iwate,13,1
2020/02/13,Miyagi,13,1
2020/02/13,Akita,13,1
2020/02/13,Yamagata,13,1
2020/02/13,Fukushima,13,1
2020/02/13,Ibaraki,13,1
2020/02/13,Tochigi,13,1
2020/02/13,Gunma,13,1
2020/02/13,Saitama,13,1
2020/02/13,Chiba,13,1
2020/02/13,Tokyo,13,1
2020/02/13,Kanagawa,13,1
2020/02/13,Niigata,13,1
2020/02/13,Toyama,13,1
2020/02/13,Ishikawa,13,1
2020/02/13,Fukui,13,1
2020/02/13,Yamanashi,13,1
2020/02/13,Nagano,13,1
2020/02/13,Gifu,13,1
2020/02/13,Shizuoka,13,1
2020/02/13,Aichi,13,1
2020/02/13,Mie,13,1
2020/02/13,Shiga,13,1
2020/02/13,Kyoto,13,1
2020/02/13,Osaka,13,1
2020/02/13,Hyogo,13,1
2020/02/13,Nara,13,1
2020/02/13,Wakayama,13,1
2020/02/13,Tottori,13,1
2020/02/13,Shimane,13,1
2020/02/13,Okayama,13,1
2020/02/13,Hiroshima,13,1
2020/02/13,Yamaguchi,13,1
2020/02/13,Tokushima,13,1
2020/02/13,Kagawa,13,1
2020/02/13,Ehime,13,1
2020/02/13,Kochi,13,1
2020/02/13,Fukuoka,13,1
2020/02/13,Saga,13,1
2020/02/13,Nagasaki,13,1
2020/02/13,Kumamoto,13,1
2020/02/13,Oita,13,1
2020/02/13,Miyazaki,13,1
2020/02/13,Kagoshima,13,1
2020/02/13,Okinawa,13,1
2020/02/14,ALL,13,1
2020/02/14,Hokkaido,13,1
2020/02/14,Aomori,13,1
2020/02/14,Iwate,13,1
2020/02/14,Miyagi,13,1
2020/02/14,Akita,13,1
2020/02/14,Yamagata,13,1
2020/02/14,Fukushima,13,1
2020/02/14,Ibaraki,13,1
2020/02/14,Tochigi,13,1
2020/02/14,Gunma,13,1
2020/02/14,Saitama,13,1
2020/02/14,Chiba,13,1
2020/02/14,Tokyo,13,1
2020/02/14,Kanagawa,13,1
2020/02/14,Niigata,13,1
2020/02/14,Toyama,13,1
2020/02/14,Ishikawa,13,1
2020/02/14,Fukui,13,1
2020/02/14,Yamanashi,13,1
2020/02/14,Nagano,13,1
2020/02/14,Gifu,13,1
2020/02/14,Shizuoka,13,1
2020/02/14,Aichi,13,1
2020/02/14,Mie,13,1
2020/02/14,Shiga,13,1
2020/02/14,Kyoto,13,1
2020/02/14,Osaka,13,1
2020/02/14,Hyogo,13,1
2020/02/14,Nara,13,1
2020/02/14,Wakayama,13,1
2020/02/14,Tottori,13,1
2020/02/14,Shimane,13,1
2020/02/14,Okayama,13,1
2020/02/14,Hiroshima,13,1
2020/02/14,Yamaguchi,13,1
2020/02/14,Tokushima,13,1
2020/02/14,Kagawa,13,1
2020/02/14,Ehime,13,1
2020/02/14,Kochi,13,1
2020/02/14,Fukuoka,13,1
2020/02/14,Saga,13,1
2020/02/14,Nagasaki,13,1
2020/02/14,Kumamoto,13,1
2020/02/14,Oita,13,1
2020/02/14,Miyazaki,13,1
2020/02/14,Kagoshima,13,1
2020/02/14,Okinawa,13,1
2020/02/15,ALL,13,1
2020/02/15,Hokkaido,13,1
2020/02/15,Aomori,13,1
2020/02/15,Iwate,13,1
2020/02/15,Miyagi,13,1
2020/02/15,Akita,13,1
2020/02/15,Yamagata,13,1
2020/02/15,Fukushima,13,1
2020/02/15,Ibaraki,13,1
2020/02/15,Tochigi,13,1
2020/02/15,Gunma,13,1
2020/02/15,Saitama,13,1
2020/02/15,Chiba,13,1
2020/02/15,Tokyo,13,1
2020/02/15,Kanagawa,13,1
2020/02/15,Niigata,13,1
2020/02/15,Toyama,13,1
2020/02/15,Ishikawa,13,1
2020/02/15,Fukui,13,1
2020/02/15,Yamanashi,13,1
2020/02/15,Nagano,13,1
2020/02/15,Gifu,13,1
2020/02/15,Shizuoka,13,1
2020/02/15,Aichi,13,1
2020/02/15,Mie,13,1
2020/02/15,Shiga,13,1
2020/02/15,Kyoto,13,1
2020/02/15,Osaka,13,1
2020/02/15,Hyogo,13,1
2020/02/15,Nara,13,1
2020/02/15,Wakayama,13,1
2020/02/15,Tottori,13,1
2020/02/15,Shimane,13,1
2020/02/15,Okayama,13,1
2020/02/15,Hiroshima,13,1
2020/02/15,Yamaguchi,13,1
2020/02/15,Tokushima,13,1
2020/02/15,Kagawa,13,1
2020/02/15,Ehime,13,1
2020/02/15,Kochi,13,1
2020/02/15,Fukuoka,13,1
2020/02/15,Saga,13,1
2020/02/15,Nagasaki,13,1
2020/02/15,Kumamoto,13,1
2020/02/15,Oita,13,1
2020/02/15,Miyazaki,13,1
2020/02/15,Kagoshima,13,1
2020/02/15,Okinawa,13,1
2020/02/16,ALL,13,1
2020/02/16,Hokkaido,13,1
2020/02/16,Aomori,13,1
2020/02/16,Iwate,13,1
2020/02/16,Miyagi,13,1
2020/02/16,Akita,13,1
2020/02/16,Yamagata,13,1
2020/02/16,Fukushima,13,1
2020/02/16,Ibaraki,13,1
2020/02/16,Tochigi,13,1
2020/02/16,Gunma,13,1
2020/02/16,Saitama,13,1
2020/02/16,Chiba,13,1
2020/02/16,Tokyo,13,1
2020/02/16,Kanagawa,13,1
2020/02/16,Niigata,13,1
2020/02/16,Toyama,13,1
2020/02/16,Ishikawa,13,1
2020/02/16,Fukui,13,1
2020/02/16,Yamanashi,13,1
2020/02/16,Nagano,13,1
2020/02/16,Gifu,13,1
2020/02/16,Shizuoka,13,1
2020/02/16,Aichi,13,1
2020/02/16,Mie,13,1
2020/02/16,Shiga,13,1
2020/02/16,Kyoto,13,1
2020/02/16,Osaka,13,1
2020/02/16,Hyogo,13,1
2020/02/16,Nara,13,1
2020/02/16,Wakayama,13,1
2020/02/16,Tottori,13,1
2020/02/16,Shimane,13,1
2020/02/16,Okayama,13,1
2020/02/16,Hiroshima,13,1
2020/02/16,Yamaguchi,13,1
2020/02/16,Tokushima,13,1
2020/02/16,Kagawa,13,1
2020/02/16,Ehime,13,1
2020/02/16,Kochi,13,1
2020/02/16,Fukuoka,13,1
2020/02/16,Saga,13,1
2020/02/16,Nagasaki,13,1
2020/02/16,Kumamoto,13,1
2020/02/16,Oita,13,1
2020/02/16,Miyazaki,13,1
2020/02/16,Kagoshima,13,1
2020/02/16,Okinawa,13,1
2020/02/17,ALL,13,1
2020/02/17,Hokkaido,13,1
2020/02/17,Aomori,13,1
2020/02/17,Iwate,13,1
2020/02/17,Miyagi,13,1
2020/02/17,Akita,13,1
2020/02/17,Yamagata,13,1
2020/02/17,Fukushima,13,1
2020/02/17,Ibaraki,13,1
2020/02/17,Tochigi,13,1
2020/02/17,Gunma,13,1
2020/02/17,Saitama,13,1
2020/02/17,Chiba,13,1
2020/02/17,Tokyo,13,1
2020/02/17,Kanagawa,13,1
2020/02/17,Niigata,13,1
2020/02/17,Toyama,13,1
2020/02/17,Ishikawa,13,1
2020/02/17,Fukui,13,1
2020/02/17,Yamanashi,13,1
2020/02/17,Nagano,13,1
2020/02/17,Gifu,13,1
2020/02/17,Shizuoka,13,1
2020/02/17,Aichi,13,1
2020/02/17,Mie,13,1
2020/02/17,Shiga,13,1
2020/02/17,Kyoto,13,1
2020/02/17,Osaka,13,1
2020/02/17,Hyogo,13,1
2020/02/17,Nara,13,1
2020/02/17,Wakayama,13,1
2020/02/17,Tottori,13,1
2020/02/17,Shimane,13,1
2020/02/17,Okayama,13,1
2020/02/17,Hiroshima,13,1
2020/02/17,Yamaguchi,13,1
2020/02/17,Tokushima,13,1
2020/02/17,Kagawa,13,1
2020/02/17,Ehime,13,1
2020/02/17,Kochi,13,1
2020/02/17,Fukuoka,13,1
2020/02/17,Saga,13,1
2020/02/17,Nagasaki,13,1
2020/02/17,Kumamoto,13,1
2020/02/17,Oita,13,1
2020/02/17,Miyazaki,13,1
2020/02/17,Kagoshima,13,1
2020/02/17,Okinawa,13,1
2020/02/18,ALL,13,1
2020/02/18,Hokkaido,13,1
2020/02/18,Aomori,13,1
2020/02/18,Iwate,13,1
2020/02/18,Miyagi,13,1
2020/02/18,Akita,13,1
2020/02/18,Yamagata,13,1
2020/02/18,Fukushima,13,1
2020/02/18,Ibaraki,13,1
2020/02/18,Tochigi,13,1
2020/02/18,Gunma,13,1
2020/02/18,Saitama,13,1
2020/02/18,Chiba,13,1
2020/02/18,Tokyo,13,1
2020/02/18,Kanagawa,13,1
2020/02/18,Niigata,13,1
2020/02/18,Toyama,13,1
2020/02/18,Ishikawa,13,1
2020/02/18,Fukui,13,1
2020/02/18,Yamanashi,13,1
2020/02/18,Nagano,13,1
2020/02/18,Gifu,13,1
2020/02/18,Shizuoka,13,1
2020/02/18,Aichi,13,1
2020/02/18,Mie,13,1
2020/02/18,Shiga,13,1
2020/02/18,Kyoto,13,1
2020/02/18,Osaka,13,1
2020/02/18,Hyogo,13,1
2020/02/18,Nara,13,1
2020/02/18,Wakayama,13,1
2020/02/18,Tottori,13,1
2020/02/18,Shimane,13,1
2020/02/18,Okayama,13,1
2020/02/18,Hiroshima,13,1
2020/02/18,Yamaguchi,13,1
2020/02/18,Tokushima,13,1
2020/02/18,Kagawa,13,1
2020/02/18,Ehime,13,1
2020/02/18,Kochi,13,1
2020/02/18,Fukuoka,13,1
2020/02/18,Saga,13,1
2020/02/18,Nagasaki,13,1
2020/02/18,Kumamoto,13,1
2020/02/18,Oita,13,1
2020/02/18,Miyazaki,13,1
2020/02/18,Kagoshima,13,1
2020/02/18,Okinawa,13,1
2020/02/19,ALL,13,1
2020/02/19,Hokkaido,13,1
2020/02/19,Aomori,13,1
2020/02/19,Iwate,13,1
2020/02/19,Miyagi,13,1
2020/02/19,Akita,13,1
2020/02/19,Yamagata,13,1
2020/02/19,Fukushima,13,1
2020/02/19,Ibaraki,13,1
2020/02/19,Tochigi,13,1
2020/02/19,Gunma,13,1
2020/02/19,Saitama,13,1
2020/02/19,Chiba,13,1
2020/02/19,Tokyo,13,1
2020/02/19,Kanagawa,13,1
2020/02/19,Niigata,13,1
2020/02/19,Toyama,13,1
2020/02/19,Ishikawa,13,1
2020/02/19,Fukui,13,1
2020/02/19,Yamanashi,13,1
2020/02/19,Nagano,13,1
2020/02/19,Gifu,13,1
2020/02/19,Shizuoka,13,1
2020/02/19,Aichi,13,1
2020/02/19,Mie,13,1
2020/02/19,Shiga,13,1
2020/02/19,Kyoto,13,1
2020/02/19,Osaka,13,1
2020/02/19,Hyogo,13,1
2020/02/19,Nara,13,1
2020/02/19,Wakayama,13,1
2020/02/19,Tottori,13,1
2020/02/19,Shimane,13,1
2020/02/19,Okayama,13,1
2020/02/19,Hiroshima,13,1
2020/02/19,Yamaguchi,13,1
2020/02/19,Tokushima,13,1
2020/02/19,Kagawa,13,1
2020/02/19,Ehime,13,1
2020/02/19,Kochi,13,1
2020/02/19,Fukuoka,13,1
2020/02/19,Saga,13,1
2020/02/19,Nagasaki,13,1
